tenant,request_id,submit_time,ttft_ms,total_latency_ms,tokens_out,http_status,is_oom,error
chat,1449,1776632655.9445264,37.53542900085449,753.4668445587158,64,200,False,
chat,37,1776632370.1263676,30.149459838867188,746.1590766906738,64,200,False,
chat,142,1776632391.2556844,1396.228551864624,3463.582992553711,64,200,False,
chat,17,1776632366.6776369,903.209924697876,1784.4650745391846,64,200,False,
chat,705,1776632505.5420673,61.858415603637695,1770.517349243164,64,200,False,
chat,1447,1776632655.7298305,46.36788368225098,753.2134056091309,60,200,False,
chat,49,1776632372.0867903,39.644479751586914,735.626220703125,63,200,False,
chat,157,1776632395.327627,125.50759315490723,1951.4729976654053,57,200,False,
chat,522,1776632471.8433163,88.71865272521973,1899.0213871002197,64,200,False,
chat,143,1776632391.2597928,1424.6330261230469,3459.9926471710205,59,200,False,
chat,148,1776632393.6778889,81.00676536560059,2048.213481903076,63,200,False,
chat,35,1776632369.7051768,40.51947593688965,747.950553894043,59,200,False,
chat,150,1776632394.105618,85.74104309082031,1988.232135772705,63,200,False,
chat,561,1776632481.1625993,93.61529350280762,1902.8213024139404,64,200,False,
chat,7,1776632364.8929749,2687.056541442871,3553.598165512085,58,200,False,
chat,26,1776632368.6379974,35.40754318237305,750.3740787506104,64,200,False,
chat,1457,1776632657.7004564,30.827999114990234,740.6833171844482,64,200,False,
chat,41,1776632371.0582633,38.37752342224121,1022.1021175384521,63,200,False,
chat,1451,1776632656.3886387,35.51793098449707,749.7749328613281,64,200,False,
chat,1,1776632364.3055186,401.76963806152344,3895.787477493286,58,200,False,
chat,18,1776632366.9402761,640.4688358306885,1520.8213329315186,61,200,False,
chat,681,1776632501.796899,100.48437118530273,1998.1849193572998,61,200,False,
chat,1470,1776632660.89893,27.685165405273438,737.3981475830078,64,200,False,
chat,6,1776632364.7083857,36.475419998168945,3541.327714920044,61,200,False,
chat,268,1776632416.6118572,105.02314567565918,803.6024570465088,61,200,False,
chat,1378,1776632642.9302075,32.10639953613281,755.1817893981934,64,200,False,
chat,384,1776632439.5511258,31.61907196044922,744.525671005249,64,200,False,
chat,1393,1776632647.0742095,38.85006904602051,752.9416084289551,64,200,False,
chat,379,1776632439.0062022,37.52636909484863,757.8961849212646,60,200,False,
chat,1396,1776632647.8268352,39.28112983703613,744.3561553955078,64,200,False,
chat,19,1776632366.9677165,625.3194808959961,1491.9347763061523,59,200,False,
chat,365,1776632434.4785585,37.94288635253906,749.4807243347168,59,200,False,
chat,660,1776632499.073031,72.9062557220459,1995.5008029937744,64,200,False,
chat,400,1776632442.857165,41.68963432312012,760.0758075714111,60,200,False,
chat,1061,1776632585.4282749,131.01696968078613,1967.7445888519287,60,200,False,
chat,1380,1776632644.3875613,19.666671752929688,725.9132862091064,64,200,False,
chat,58,1776632374.8733258,65.65380096435547,1880.9089660644531,64,200,False,
chat,360,1776632434.0853944,35.515546798706055,747.7827072143555,64,200,False,
chat,663,1776632499.8573482,78.79161834716797,2040.5375957489014,64,200,False,
chat,195,1776632402.9773571,90.40641784667969,2037.7466678619385,64,200,False,
chat,492,1776632463.562229,27.840375900268555,742.9418563842773,64,200,False,
chat,1365,1776632640.6422312,28.635740280151367,746.2923526763916,64,200,False,
chat,1391,1776632646.7146995,33.85448455810547,751.0077953338623,64,200,False,
chat,20,1776632366.9842052,595.9305763244629,1477.7402877807617,64,200,False,
chat,669,1776632500.169188,82.41629600524902,2037.625789642334,60,200,False,
chat,122,1776632389.1273901,73.83584976196289,4664.968490600586,64,200,False,
chat,354,1776632433.4441183,32.16719627380371,735.3236675262451,59,200,False,
chat,666,1776632499.9693038,124.5265007019043,2066.2331581115723,59,200,False,
chat,124,1776632389.2114646,75.7143497467041,4683.321714401245,64,200,False,
chat,409,1776632446.8546846,36.57960891723633,739.0084266662598,64,200,False,
chat,1058,1776632584.7547922,96.15015983581543,1955.2884101867676,58,200,False,
chat,21,1776632367.3389027,242.14649200439453,1121.3610172271729,60,200,False,
chat,368,1776632436.260922,31.253337860107422,747.2434043884277,64,200,False,
chat,233,1776632409.4967117,119.73071098327637,1940.485954284668,62,200,False,
chat,359,1776632434.0429106,43.52426528930664,744.6551322937012,57,200,False,
chat,198,1776632403.0503762,84.24735069274902,2019.1361904144287,60,200,False,
chat,630,1776632494.8066225,81.82406425476074,2008.1453323364258,64,200,False,
chat,1389,1776632646.4101276,32.96780586242676,749.5908737182617,64,200,False,
chat,197,1776632403.0421805,92.13042259216309,2026.5758037567139,62,200,False,
chat,226,1776632407.6508884,119.09961700439453,1939.3179416656494,63,200,False,
chat,355,1776632433.5136476,41.30291938781738,744.0612316131592,63,200,False,
chat,632,1776632494.9753604,98.8309383392334,2028.2337665557861,64,200,False,
chat,1381,1776632644.417355,33.47635269165039,740.2241230010986,64,200,False,
chat,695,1776632503.6522796,113.0831241607666,1951.1170387268066,59,200,False,
chat,1379,1776632643.5402975,37.44912147521973,734.9958419799805,60,200,False,
chat,392,1776632441.271935,43.668508529663086,741.6815757751465,59,200,False,
chat,1383,1776632645.3233624,33.87260437011719,747.9021549224854,64,200,False,
chat,80,1776632380.5169616,96.27723693847656,1197.5884437561035,64,200,False,
chat,199,1776632403.164604,85.0672721862793,2028.653860092163,59,200,False,
chat,70,1776632378.2055838,114.1812801361084,1917.9654121398926,63,200,False,
chat,200,1776632403.2803507,127.01654434204102,2031.308650970459,59,200,False,
chat,507,1776632468.4774113,82.62109756469727,1902.327060699463,64,200,False,
chat,1064,1776632585.8181512,103.03926467895508,1956.399917602539,61,200,False,
chat,1395,1776632647.5638778,37.02735900878906,747.5485801696777,64,200,False,
chat,267,1776632416.2896776,90.27385711669922,965.9316539764404,58,200,False,
chat,680,1776632501.7575357,71.58637046813965,1976.7308235168457,64,200,False,
chat,1056,1776632584.2414775,86.9753360748291,1945.7566738128662,64,200,False,
chat,59,1776632375.10188,95.55292129516602,1909.9442958831787,64,200,False,
chat,358,1776632433.9115558,38.362979888916016,750.2987384796143,64,200,False,
chat,520,1776632471.3357422,74.16009902954102,1885.04958152771,58,200,False,
chat,361,1776632434.143637,36.22913360595703,747.3101615905762,64,200,False,
chat,1364,1776632640.5714386,30.61676025390625,748.2781410217285,63,200,False,
